cont1	cont2	cont3	cont4	cont5	cont6	cont7	test1	test2	test3	test4	test5	test6	test7
63	12.2775013833061	10.9231598897316	12.2417563445049	12.3806662245234	12.3461427764566	11.757822030717	11.9350012486835	11.3067104054301	11.8705416199855	10.967352143547	12.0015525259368	11.1183857657723	11.3788721331514	11.4118814711776
64	6.03137904661586	4.98007650765424	5.63211788716672	6.06125088051566	5.87586088734387	5.87083539006815	5.98784534392955	6.03401142445996	4.69915065652531	5.99681345715979	4.68478014164925	5.11588780632566	5.85944237774364	6.32516170190651
65	8.27454072246536	8.90062065272011	9.60204693335452	8.75506259287429	9.64593042078555	9.19805483664021	9.25878197472217	9.6031073635096	8.40961269447626	9.30407205084466	8.73654466560411	9.33746101675848	9.23853097841356	8.70152894724513
66	6.15709318174933	6.5029071662485	6.04233494068575	7.06060398704949	5.54515725190507	5.61257548077598	5.29841997741442	5.27165457941561	5.34761464002421	6.3579075583728	6.48532362798204	7.40742777285188	7.40868954045536	5.38812764066004
67	9.6472878220594	9.1822711046806	9.23602586940451	8.77970249761719	8.91664276679482	9.71368297523306	8.83104211564788	8.62018306863617	9.35485773129425	8.16693719249304	8.64667836445324	8.39991462371429	8.48621706878951	9.17775172717257
68	7.10642371390704	6.74036093446363	6.9243118935458	6.47105098901021	6.14896647704944	6.92800320487359	7.01531270746832	7.66643520065338	7.56487097644743	6.84533914274941	6.60187816519133	7.46511902785895	6.99624939153259	6.60664474737034
69	4.92647142435171	5.63007338886181	5.51841514586513	4.64076314104867	4.6730665401007	6.30794125725028	5.82928224080995	5.42225080724511	4.69351301342809	4.80715264193316	5.31394357835857	5.24248612719189	4.76941946520587	5.42415438282891
70	11.117419098305	10.2494111162762	10.5805907910611	11.1892377758672	11.3191342278086	10.282330236922	11.384579886637	10.8752699205261	11.5093468037963	10.4686116060251	11.0081969150364	10.3446625851134	10.2664900483126	10.6239873841954
71	9.28318415321212	9.39018366844328	8.86197675353163	8.74656475224168	9.3894773031635	8.89944599902258	8.40106662314647	9.79610154211102	9.11435255396457	9.03411555673483	8.85904710416788	8.7370769740689	8.6295308926522	8.99845141493314
72	7.15447414103112	6.40935613080707	6.65293942996732	6.57026003631013	6.24909963294035	7.09939933897108	6.10221537840756	7.30512261266323	6.62592299746805	6.25812735285387	6.91480050982026	7.10995610985566	6.95974174720954	6.40918822671707
73	8.50552564186913	7.49428041365093	7.26705850542818	7.10094617326808	7.3103509051554	7.27003329227364	7.24301172740677	8.4041909055323	8.38639986851063	7.39430355797751	9.52224050136274	6.83591873480473	7.73025404080589	8.1164360054865
74	11.7798194786637	11.5973859569352	11.701190571496	11.5227689064524	12.1261127353887	11.6650885473322	12.8284892160832	11.1913799769398	11.6532810529361	11.7201008194875	11.9528359908943	12.7127413083842	12.3707798714299	13.0340009218848
75	6.16516698541	5.18515958914724	6.71882076268122	5.90789004857412	5.51703766187941	5.15787151291569	6.42673407098257	6.22675444787049	5.59999184510383	6.01834354916223	5.94610850159104	5.60133321570992	5.66188880908087	5.88144111524281
76	10.4435880812669	10.2317305367706	10.7732776408408	10.0606649442093	9.46813608662699	10.2126039440837	10.3029355023199	10.7824534352126	9.8412180928107	9.85304181539199	10.0476848595858	9.83880124535851	9.94350030066314	10.2062277935422
77	6.05898408184961	5.37427457413209	5.59625382045378	5.47590904767624	5.69394055209856	6.10312971800373	5.7842010420828	6.92302831306769	5.56457877602232	5.9967449424267	5.69519459287192	5.43493627581299	5.87795360683845	6.22359110227065
78	12.994633345587	11.8860237583942	12.7706895240225	12.7251717475219	12.3388606658914	12.1032657631425	12.1361899440267	12.076781511597	12.9258762748189	12.4579343349137	12.9701493679418	12.399668590965	11.8726091212056	12.1112938298569
79	10.4866345719993	10.5243216784664	10.6515554222742	10.3690687584862	10.8115744570069	9.77465440839238	10.0076031179783	10.3401312528316	10.6539714853836	10.4748581190607	10.6451720575704	11.3525381983961	10.3216447093953	10.1312306252903
80	8.06671351778216	7.18595874527445	7.79041996139198	7.93953936041905	7.14495896544331	7.45255825861575	7.59134950374387	8.37389217991108	7.54536977221146	7.13486308701077	7.51605669772471	7.51658611014791	7.79084444341112	7.01463874361253
81	12.5126901822199	12.288384988816	12.7227605344549	13.4188446250126	12.9719323111124	12.6603106866651	13.3520592740245	13.6544880308893	13.3847592886334	12.8468065535482	12.6768255117615	12.446463659989	12.8115165023143	13.2099417105421
82	11.5811214809051	11.9271761251931	11.6048885662723	11.3801290939341	11.3439981507058	11.6329981910014	11.8020738220204	10.8866874209181	12.1280774715681	12.2677226047079	12.2227905084987	11.8305999661261	12.3740896602162	11.9602691241855
83	7.12747429094154	8.0036645271195	7.8265333958706	7.71084062211448	7.15833709369582	8.25004914792544	8.09989885686115	7.22491404423045	6.95816929704022	7.68694696041462	7.38542448367688	7.3892384650373	7.32901890747373	7.03317654773047
84	8.12635045071957	8.56958459275255	8.15258350111359	8.17857401523155	7.65396893084649	8.47943543182648	8.43817158449376	8.71836499127238	8.59716791106052	8.27829847729206	8.50973638030111	8.10821066180941	8.56050934929893	8.71605945804016
85	8.28997171442922	9.18106799854287	9.17146119839875	9.36608927891602	9.37572778859661	8.20332339015475	8.4815831943925	7.94121687333202	8.13888121839578	7.44070107037913	8.42688893332937	8.20447784304146	8.7956708268108	8.45199184276932
86	13.3300784569244	13.66360156689	13.2596188545907	13.4187943059549	12.9738406326844	13.2969617922668	13.5176970938864	13.3360648199015	13.0582874759353	13.8476296436687	12.2525874601451	13.3630777022761	12.6952127087923	12.951457204754
87	13.1140197500976	13.9181918755824	13.8577311696519	12.6220835795176	13.814634783869	12.8055430899625	13.0274938564606	13.2011825998591	13.3857427551417	13.3371797842661	12.8482396913693	13.2348512836044	14.110760114795	13.3372359714541
88	10.9191002436751	10.1842592409383	10.6197496502462	10.6643220639762	10.9651634741863	9.98312325412779	10.1882084245473	9.54435284745554	10.0633457432351	10.5341133453879	10.5585191181055	9.99404347649752	10.5654695342872	10.0642412920934
89	8.20750912757653	8.86783103299623	8.62603565936675	8.41572349977105	7.6577880416712	8.29280878800118	8.4435854992103	8.44570833407241	8.33747027926724	8.42062901195079	9.57555710304218	8.7364886596931	9.10478416581187	8.46333827229736
90	13.3639333991333	14.3722684437996	14.2262020325239	13.8998408563685	13.3854517703834	14.1421842126741	13.9401529857915	13.8995040786446	14.5305446263059	14.5613795122021	14.025355185327	14.5490540972019	14.5931719651602	14.4385946732928
91	7.52675906400769	7.84481536142771	8.04586921749006	7.85779562230421	8.18722253393303	8.28650000846423	7.61702342120782	7.81205608180684	7.89613713279101	8.22099208661564	8.05514920728057	7.99605583349953	7.75252988637676	8.13520780115327
92	9.31509766968009	9.37143211143309	9.10151497429876	9.83433250917583	8.68537561876213	9.42007498151585	10.0349286519293	9.31536118822808	9.50603215426193	9.13752200827141	9.33454650000779	9.79141903834384	8.70878550395834	9.25961529314145
93	5.44310810357745	4.59828173598831	6.57171520499502	5.50621374304374	5.8495682302779	5.73021528695698	5.82648724921818	5.59089494058391	5.43058357357104	6.0309850163531	5.96683276890977	4.76924677519152	6.90807136907551	5.84243074399377
94	5.95253219167131	5.73202820188233	5.68964764943175	4.97952996142059	5.80371476599668	4.87953431109124	5.45751144450657	4.74333319339792	5.19934658780317	5.22068622131813	5.59603066987208	4.67197574076701	5.13539841517	5.40087538603609
95	8.88347656319271	8.03902840668749	8.81094173678674	8.76733844455045	8.15201726195484	9.68982605681189	9.02656383287057	9.34255582043411	8.84127322687535	8.66448011562307	8.27335803234322	8.99669801165192	8.18803665854894	9.38835627764493
96	9.10230919389968	9.80934154011473	8.69273024752302	8.89214800314284	9.30930926655702	9.26252773921361	8.2756641240161	8.06559454857143	8.50846153353794	8.54702203946712	8.5668656495743	9.16533618010647	8.8031068185389	8.89626790071023
97	9.83053114703916	9.20938723858267	9.6206885272274	9.96234962150234	9.90174743107137	9.11873706518777	9.57519972833338	10.3614286586277	9.98216938644106	9.87778815380609	9.59300578854735	9.8676733984892	9.80367456181396	9.86533957541087
98	12.860366051718	12.7560236036658	13.5227003536478	12.534009620743	12.3528780596097	12.6771627578495	12.3507847588174	11.6117212624208	12.4765906380567	13.0342100555354	13.2470546622919	12.221765816256	12.5730065566976	12.8309066434381
99	8.31987875685278	9.25964896987365	8.96650769660108	8.17285769678995	7.86010860452252	9.0680809216108	8.21638214827928	8.29838595811381	9.11224293027469	8.9110192846984	9.00302732520418	8.85647283149253	9.38501762326501	8.49154550690568
100	6.28679830379515	5.7763222900567	5.80898932959496	5.7002015862523	6.37027380697187	5.57896177903427	6.1196168019908	6.69665191553002	5.80270870790485	6.17261090662115	5.96610626976117	5.50347221903752	5.59733812307088	5.86069454721357
101	14.122418371304	14.7109306524187	13.5980642795957	13.6700518371079	14.1926772462773	14.0959170171435	13.7889609169796	14.4229189308017	14.4338420267673	13.4683511635996	14.1611698440457	14.9377477021821	13.9004741580786	13.561468539797
102	4.64633753969187	5.37823608743332	5.74700802308139	4.96733150725568	5.75749339513754	4.9480196097216	6.23537209120528	4.8552903407371	5.52532351769845	5.36218621470255	5.49261702791861	4.72195526603414	5.38425818321241	5.82672326547554
103	12.7719570131008	12.1875053961706	12.6777887292446	12.6993698615872	13.0876487807185	12.3369004757361	13.3133356174229	12.6577173557238	12.6232449585369	12.7843593615663	12.5762013081246	12.8162332231426	12.3054177696576	12.6847013971004
104	6.58332899800482	6.49498831503272	6.4778326455	6.84731469261397	6.00539267361894	7.08121906072855	6.51488734883132	6.69694389156624	6.11327787400568	6.53371737333764	6.65453979791464	6.10071966749079	6.35727167368245	5.943924566428
105	5.2281303822469	5.05562847197867	4.49240384920092	5.22507458574754	4.55728963346092	4.77673068035184	4.11900350218289	5.12374567029523	4.46475820225524	3.98886032720872	4.29664355895475	4.46508064669212	4.63530999680842	4.75698809631463
106	9.95895658213714	10.1061865044552	10.3644869559474	11.0529442442697	10.8388032979779	10.5610523212622	10.3260170300901	9.74371626607603	8.71121157337063	8.81541390920114	9.01254188931767	9.7791286225517	9.12304515421785	9.20050428133168
107	8.63633238882544	9.437792751113	8.92867983440239	9.13988721754542	8.21672245145012	8.55867812939664	8.79312198584306	8.28378079152604	9.00229232252332	8.0211736113509	9.22310270184549	7.60373490560014	9.55691082920301	8.23699059383083
108	5.31986226566892	6.14171037059793	6.15797033536081	5.60438227252693	6.16306142457931	5.8918117794017	5.97642175326337	5.9860564926147	5.65867691595326	5.25209214574993	5.61925831051134	6.47532856873845	5.22090928527214	5.51669133579952
109	7.9408675536846	7.07992800290516	7.52567109844995	7.83265717799913	7.1849210871421	7.64481407575461	7.396847809577	7.51463951941439	7.79611798856977	8.02691840792113	7.67993034315375	7.95466539205011	7.33684056734432	7.52922155199196
110	11.6499024514424	11.7525376295677	11.3207266761798	11.6878800466738	11.4521140890146	11.5203452831583	11.2842041589072	11.8866424859744	11.0000764523744	11.664805209683	11.7206495681923	11.0076619070689	10.3770107821427	11.5648092015589
111	4.71485916730691	5.06126048532397	5.53820309743131	6.26619715268894	5.96585131902663	5.56159972647683	5.6060198285828	5.62239405919424	5.22775880791415	5.86635972365178	5.58647445955531	5.45319506460206	6.44935786656164	5.51664783805166
112	7.2135067169603	6.83517227698564	6.68110921899192	6.74047082199337	7.54598968202012	6.99928489223765	7.05792092109771	6.40816255115911	6.89355168780952	7.25348275897338	6.27719723350937	6.94122372633837	7.27370322601448	6.97315970966007
113	4.89895398584237	5.40758924462924	4.46160782755877	4.79429892693882	3.712464451352	4.39817097028226	5.24403027689783	4.1669504920898	4.93089982236856	5.11951545388458	3.63902067516332	4.93346578108045	4.26919842033925	4.91324570787802
114	10.31475889317	10.0345187181693	9.88577783746978	9.30150094336611	10.0341968650085	9.82629537286097	10.326849825196	10.8106911788971	9.62200476818151	9.19235475860608	10.5224457858067	9.70009582165165	9.2145520689682	9.68221310742103
115	6.3414096292902	6.18439286002251	5.66764914861646	6.33138998612284	6.76161448083317	6.04902921811119	7.21039251453298	6.75985831741468	5.68314587001709	7.03326208669596	5.92593417756284	5.9901133549524	6.71739504641904	6.90573080061719
116	5.98549677009323	5.60274971497761	5.26719573164851	6.13738158481987	6.0091954611392	6.10425066080265	5.64182292757742	4.74842798283736	5.90700277571367	6.3468116248547	5.42305870793203	5.72027189826294	5.83566105366893	5.7631851311248
117	6.77766657895429	6.64989430850166	7.66299418714749	6.77492421426446	6.36722373217223	6.91272404042496	6.96119940431504	6.38136012349534	5.6970274125015	6.43272351325553	6.31995669684743	7.32873302700777	6.84187953494013	7.25277317594402
118	9.78285425931106	10.881399365244	10.5270199423766	10.9612834007879	10.037832723315	10.2586110592125	10.5122918864668	10.4918626237483	10.3131534724662	9.72676044153183	10.8701704151605	10.4569255681502	10.4365818911367	10.9010083629176
119	7.87601994479696	7.49071490534364	7.87889067863479	7.41737621418945	7.5335830682705	8.13272480908859	6.62596079100006	6.97828159963123	7.46354364534306	6.87834229755773	8.53087204027494	7.6005385242587	6.72916339285126	7.34047064659713
120	8.95490111790467	9.66140590321124	9.53387955323361	9.83191424615005	9.39983339395012	9.58279402024706	9.15636642686783	9.13265100545763	10.2409005429642	9.1812865186412	9.12792118644198	8.89731689243085	9.53385044892979	10.1461095920374
121	8.78956539602851	8.2459419287727	8.53055633174595	8.51816611071327	8.00975193611171	7.91732669793254	8.51330641012128	8.29567664732117	7.81992458882363	8.56849054878389	8.47945841371601	8.76631521025623	8.73685097824764	8.37139030514764
122	5.85569128136246	6.12181480567218	5.93888107725071	5.6000980981439	6.31256931804689	5.78746502089732	6.11699586638398	5.75937210325884	6.06522854406747	5.12017277219778	6.47865965158917	5.4713931779373	5.74518063970972	4.83719775676322
